label,text
1,"username alleged?.. so now username can flag it as fake video?. cc username username keep eye on this media too.. alleged?..this is insult to victim.. even media partnering to whitewash the crime, political terr0rism username username #bengalbu"
1,fuck all the way off link
0,"i need to post my dick on this app. and i want y'all to hype me up and say ""omgsssðÿ¥ºðÿ¥º"" ""wow wow wow"" if not, una fit ment oðÿ˜’ðÿ˜’"
1,username hahahaha stop it as my hair still isn't great. and if she ever messaged me i would say i didn't notice and unfollowed by accident as i'm a shitbag.
1,"i think she knows him. i wish the son of a bitch would have a massive stroke, but i also think, heâ€ trade mark s very dangerous. someone needs to tell us what heâ€ trade mark s doing. keep your friends close, keep your enemies closer. link"
0,soon #pakistanâs prime minister will beg sorry privately and ask username to not end gsp benefits for #pakistan. #europe is the largest consumer of #pakistani goods. usernameâs #islamophobia accusation didnât age well in eu parliament. link link
1,"username damn that’s hot as fuck, where do you live?"
1,the harsh truth of the matter is....modi and his team is not resigning not because they want to retain their position of power...it's actually because they are shit scared about what indians would do to them once they become ordinary citizens. #resign_pm_modi #resignmodi
1,bitch this bloody mary taste like crawfish lmao
0,"my son watching donkey hodie reminds me of my childhood hatred for this character. just look at it. someone designed this thing and said ""yes, this is appropriate for small baby children to look at."" link"
1,any atrocity inflicted in a bjp ruled state is true unless proven otherwise. any atrocity inflicted in a non bjp ruled state is false even if proven otherwise. sad how people get orgasms out of people opposite to their ideology dying. #bengalburning link
1,"westerners are always selfish, immoral and greedy – as well as violent and fanatical. they think that muslims of the middle east are totally crazy but we are asking you how dare you and who are you and why you criticise and made fun of our religion... globe showing europe-africa flag: european union flag: vatican city flag: france cross mark face with steam from nose ..#islamophobia link"
1,not this teacher again slimy bitch
1,username username username ridiculous that this modi govt is charging gst taxes on essentials like vaccines during a pandemic! shameless parasites leeching off the indian public! #resign_pm_modi #modihataodeshbachao #modikavaccinejumla #bjpdestroysdemocracy #bjphataodeshbachao
1,username username username username username username username no doubt it's a #chinavirus people are dying because of china manufactureed virus. ðÿ‘‰and for your kind information worlds largest and fastest vaccination i
1,username piss right off.
1,my mom and bf took the stairs instead of the elevator with me and i just know theyâ€ trade mark re talking shit
1,time to destroy china... time to end the biological war with another virus and kill those chinese politicians bastards. #chinesevirus #coronavirus #fuckchina
1,"username username sly fucker gave up on us weeks ago terry,,"
1,"techno scheduled a fucking stream, is this motherfucker really about to drag me by my nappy ass head back into this fucking smp"
1,"username username speaking as a christian: if someone says ""y'all need to just let people live their lives without judgement"" i'm gonna nod my head and agree, because ""y'all"" is clearly not talking about me and mine. it's talking about the judgementa"
0,link india is struggling with covid. not sure if we can get over this. the videos from hospitals are horrifying. please help in any way you can. #indiacovidcrisis #indianeedsoxygen #covidsos #unite2fightcorona
1,username bollocks
1,somebody who doesn't even believe in democracy has no right to be the chief minister of an indian state. #bengalburning #bengalviolence #presidentruleinbengal
1,username pffftthh stupid #islamophobia link
0,"username as much as i love giving yous shit on here, it couldnt be more true."
1,username username it is due to #wuhanvirus #chinesevirus you chinese wanted to destroy the whole world by your chinese viruses. god will never forgive you people folded hands 
0,we are devastated by the situation in india - please do help in anyway you can. #indiacovidcrisis link
1,username who is that wanker...on the left side in pakistan jersey.... i dont know anything about cricket other than indian players
1,friendly reminder that you raised the generation you bitch about.
1,username damn i would love to fuck u and eat ur pussy nina . im a 49 year old native american / latino male living in san diego .
0,username username username username and #mamtabanerjee whom you were rooting for ?? #bengalburning #bengalviolence will be on all ur conscience for your silence over killings &amp; rapes of innocents !! much worse than kasab !
1,lol asshole got a state pardon only to be hit with fed charges. take this life sentence and die in jail shitbag. they need to get the child rapist and co worker killer too. link
0,"dear sir username username username username username we 8 people are issued certificate for 1st dose of vaccine without giving actual vaccine. no one at vaccine center (raiya, diyodar) is having proper answer to this. please do the needful. #covidvaccine link"
1,username oh no. shit like this will just piss right off for the rest of the dam day.
0,"username what a tragedy, it's beyond a nightmare. may almighty give the bereaved family strength and courage. #delhineedsoxygen #indianeedsoxygen #indiacovidcrisis #modioxygendo #modimadedisaster #modidisasterforindia #bjpdestroyedindia"
